********** ./zel_crossel.py {'context': True, 'fixed_len': 48, 'device': 'cuda:2', 'lan': ['bn', 'jv', 'mr', 'pa', 'te', 'uk'], 'top_what': [50, 20, 10, 5, 2, 1], 'saved_file': './saved/crossel_zel/context_1.bin'}
[TRAINER]: generating train loader
[TRAINER]: converting train data to tensors:
[TRAINER]: generating valid loader
[TRAINER]: converting valid data to tensors:
**** now round 0 valid begin:
ACC: tensor(0.4993, device='cuda:2')
[round: 1]: 47/90 end. loss: 0.28319886326789856
[round: 1]: 48/90 end. loss: 0.31253865361213684
[round: 1]: 49/90 end. loss: 0.33269309997558594
[round: 1]: 50/90 end. loss: 0.30253830552101135
[round: 1]: 51/90 end. loss: 0.31220743060112
[round: 1]: 52/90 end. loss: 0.2900659143924713
[round: 1]: 53/90 end. loss: 0.2926388680934906
[round: 1]: 54/90 end. loss: 0.35752201080322266
[round: 1]: 55/90 end. loss: 0.276527464389801
[round: 1]: 56/90 end. loss: 0.2778443992137909
[round: 1]: 57/90 end. loss: 0.2616020143032074
[round: 1]: 58/90 end. loss: 0.24810437858104706
[round: 1]: 59/90 end. loss: 0.29071497917175293
[round: 1]: 60/90 end. loss: 0.275739461183548
[round: 1]: 61/90 end. loss: 0.27371329069137573
[round: 1]: 62/90 end. loss: 0.2823805809020996
[round: 1]: 63/90 end. loss: 0.26271724700927734
[round: 1]: 64/90 end. loss: 0.2756763696670532
[round: 1]: 65/90 end. loss: 0.24665898084640503
[round: 1]: 66/90 end. loss: 0.3238387405872345
[round: 1]: 67/90 end. loss: 0.27145376801490784
[round: 1]: 68/90 end. loss: 0.25255709886550903
[round: 1]: 69/90 end. loss: 0.2703033983707428
[round: 1]: 70/90 end. loss: 0.2666405737400055
[round: 1]: 71/90 end. loss: 0.30109697580337524
[round: 1]: 72/90 end. loss: 0.2638032138347626
[round: 1]: 73/90 end. loss: 0.2567266821861267
[round: 1]: 74/90 end. loss: 0.22612711787223816
[round: 1]: 75/90 end. loss: 0.25310492515563965
[round: 1]: 76/90 end. loss: 0.27976807951927185
[round: 1]: 77/90 end. loss: 0.22095100581645966
[round: 1]: 78/90 end. loss: 0.22822825610637665
[round: 1]: 79/90 end. loss: 0.25283318758010864
[round: 1]: 80/90 end. loss: 0.23925399780273438
[round: 1]: 81/90 end. loss: 0.24366191029548645
[round: 1]: 82/90 end. loss: 0.24567949771881104
[round: 1]: 83/90 end. loss: 0.23099644482135773
[round: 1]: 84/90 end. loss: 0.27725541591644287
[round: 1]: 85/90 end. loss: 0.23826256394386292
[round: 1]: 86/90 end. loss: 0.2501762807369232
[round: 1]: 87/90 end. loss: 0.20925915241241455
[round: 1]: 88/90 end. loss: 0.20903195440769196
[round: 1]: 89/90 end. loss: 0.22507330775260925
**** now round 2 valid begin:
ACC: tensor(0.9378, device='cuda:2')
[round: 2]: 0/90 end. loss: 0.1836007982492447
[round: 2]: 1/90 end. loss: 0.20995135605335236
[round: 2]: 2/90 end. loss: 0.3089297115802765
[round: 2]: 3/90 end. loss: 0.2043694108724594
[round: 2]: 4/90 end. loss: 0.22843655943870544
[round: 2]: 5/90 end. loss: 0.22730448842048645
[round: 2]: 6/90 end. loss: 0.20314525067806244
[round: 2]: 7/90 end. loss: 0.20486657321453094
[round: 2]: 8/90 end. loss: 0.19469529390335083
[round: 2]: 9/90 end. loss: 0.19506004452705383
[round: 2]: 10/90 end. loss: 0.1947086900472641
